Title,Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Views,Area,Road,Road Width,Road Type,Build Area,Posted,Amenities,Listing_Type,Area_SqFt,Build_Area_SqFt,Price_per_SqFt,Neighborhood,Road_Width_Feet,Year_AD,Property_Age,Age_Unknown,Amenity_Count,Log_Price,Log_Area,Neighborhood_Freq,Neighborhood_MedianPPSF,Predicted_Price,Value_Gap_Pct
"House For Sale In Tahachal, Kathmandu","Tahachal, Tahachal, Kathmandu",Kathmandu,27000000,3,4,0.0,1,North,2018.0,452,3.5 Aana,0 Feet,0 Feet,Unknown,3 Aana,8 months ago,[],Sale,1197.875,1026.75,22539.914431806323,Tahachal,0.0,2018.0,2.0,0,0,17.11134746100564,7.089138896048115,0.0023228803716608595,11243.00743263969,24715953.68742606,9.24118219939828
"Land For Sale In Sanepa, Lalitpur","Jhamsikhel, Sanepa, Lalitpur",Lalitpur,8000000,0,0,0.0,0,West,,310,6 Aana,0 Feet,0 Feet,Unknown,N/A Aana,8 months ago,[],Sale,2053.5,,3895.7876795714633,Sanepa,0.0,,2.0,1,0,15.894952224644102,7.627787788323465,0.009872241579558653,3756.652405301054,3465588.4774471964,130.84102604972063
"House For Sale In Balaju, Kathmandu","Balaju, Balaju, Kathmandu",Kathmandu,12000000,0,0,0.0,0,West,,672,0-3-5-0 Aana,26 Feet / Blacktopped,26 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,1454.5625,,8249.903321445452,Balaju,26.0,,2.0,1,0,16.300417291085605,7.283147702834008,0.007549361207897794,8249.903321445452,5131234.979262528,133.86182953025988
"House For Sale In Imadol, Lalitpur","Imadol, Imadol, Lalitpur",Lalitpur,19500000,5,3,3.0,0,North,2076.0,1.4K,0-3-2-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Aana,8 months ago,[],Sale,1197.875,,16278.8270896379,Imadol,13.0,2019.0,1.0,0,0,16.785925074816024,7.089138896048115,0.050522648083623695,16278.8270896379,18898425.679625846,3.1831980640731534
"House For Sale In Basundhara, Kathmandu","HERALD INT'L COLLEGE & H.S.S., Basundhara, Kathmandu",Kathmandu,19500000,0,0,0.0,0,North,,524,0-3-5-0 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,1454.5625,,13406.092897348859,Basundhara,13.0,,2.0,1,0,16.785925074816024,7.283147702834008,0.02148664343786295,17666.944128289193,8820504.845739154,121.07578127367277
"Land For Sale In Dhobighat, Lalitpur","Sunrise Towers, Dhobighat, Lalitpur",Lalitpur,3700000,0,0,0.0,0,East,,530,4 Aana,5 Feet / Blacktopped,5 Feet ,Blacktopped,N/A Aana,8 months ago,[],Sale,1369.0,,2702.7027027027025,Dhobighat,5.0,,2.0,1,0,15.123843647884687,7.222566018822171,0.004645760743321719,12685.252820387956,3883249.057520914,-4.718962260893486
"Land For Sale In Sankhu, Kathmandu","Sankhu Road, Sankhu, Kathmandu",Kathmandu,1350000,0,0,0.0,0,North,,179,10 Aana,13 Feet / Soil Stabilized,13 Feet ,Soil Stabilized,N/A Sq. Feet,8 months ago,[],Sale,3422.5,,394.44850255661066,Sankhu,13.0,,2.0,1,0,14.115615891155079,8.138418698561118,0.0017421602787456446,701.2417823228634,1640742.0034792218,-17.720153617247465
"Land For Sale In Boudha, Kathmandu","Townplanning, Boudha, Kathmandu",Kathmandu,3700000,0,0,0.0,0,West,,251,4 Aana,12 Feet / Gravelled,12 Feet ,Gravelled,N/A Sq. Feet,8 months ago,[],Sale,1369.0,,2702.7027027027025,Boudha,12.0,,2.0,1,0,15.123843647884687,7.222566018822171,0.004645760743321719,5222.242512783054,3794323.793085729,-2.485918393617643
"Land For Sale : Land For Sale In Chandragiri, Kathmandu","chekpost ,thankot ,chandragiri, Chandragiri, Kathmandu",Kathmandu,1500000,0,0,0.0,0,West,,493,0-4-0-0 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Aana,8 months ago,[],Sale,1369.0,,1095.6902848794741,Chandragiri,20.0,,2.0,1,0,14.220976332738882,7.222566018822171,0.008130081300813009,1241.7823228634038,1704363.5480223258,-11.990607770241331
"Land For Sale : Land For Sale In Chandragiri, Kathmandu","cable car bottom station, Chandragiri, Kathmandu",Kathmandu,1600000,0,0,0.0,0,East,,449,0-5-0-1 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Aana,8 months ago,[],Sale,1732.640625,,923.4459684910136,Chandragiri,13.0,,2.0,1,0,14.285514812209815,7.457978883842365,0.008130081300813009,1241.7823228634038,1703158.2465166287,-6.056879724923522
"Land For Sale In Patan, Lalitpur","Chyasal gate, Patan, Lalitpur",Lalitpur,4000000,0,0,0.0,0,North,,267,3 Ropani,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Ropani,8 months ago,[],Sale,16428.0,,243.48672997321646,Patan,20.0,,2.0,1,0,15.201805169084134,9.706803344906337,0.0029036004645760743,2333.3333333333335,6597399.254467389,-39.370048018673046
"Land For Sale In Koteshwor, Kathmandu","Koteshwor, Koteshwor, Kathmandu",Kathmandu,5000000,0,0,0.0,0,South,,210,1 Ropani,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Ropani,8 months ago,[],Sale,5476.0,,913.0752373995617,Koteshwor,20.0,,2.0,1,0,15.424948670398354,8.608312784783722,0.004645760743321719,1823.906416811822,2447910.054818297,104.25587084616717
"House For Sale In Kapan, Kathmandu","Jyoti Nagar Road, Kapan, Kathmandu",Kathmandu,26500000,11,5,3.0,0,East,,253,4 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,1369.0,,19357.19503287071,Kapan,13.0,,2.0,1,0,17.0926553286923,7.222566018822171,0.023228803716608595,14052.66270131135,26184665.804237857,1.2042704616497617
"House For Sale In Kapan, Kathmandu","Valley Public H.S. School, Kapan, Kathmandu",Kathmandu,25500000,11,0,3.0,0,North,,2.2K,0-4-0-0 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,1369.0,,18626.73484295106,Kapan,13.0,,2.0,1,0,17.05418904934434,7.222566018822171,0.023228803716608595,14052.66270131135,23548666.450965397,8.286386632966243
"House For Sale In Naikap, Kathmandu","Naikap Naya Bhanjyang, Naikap, Kathmandu",Kathmandu,29500000,5,2,3.0,1,South,2067.0,1.9K,0-6-3-3 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,8 months ago,"['Balcony', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Water Well', 'Internet', 'Parking', 'Store Room']",Sale,2374.359375,,12424.403951065748,Naikap,15.0,2010.0,10.0,0,11,17.19990085520835,7.7729040208111355,0.005226480836236934,10093.631715253337,31216908.9623132,-5.499932630696875
"House For Sale In Sukedhara Ektabasti : House For Sale In Budhanilkantha, Kathmandu","Sukedhara, Budhanilkantha, Kathmandu",Kathmandu,23500000,0,3,3.0,2,East,2018.0,530,4.1 Aana,13 Feet / Blacktopped,13 Feet ,Blacktopped,3.5 Aana,8 months ago,['Balcony'],Sale,1403.225,1197.875,16747.13606157245,Budhanilkantha,13.0,2018.0,2.0,0,1,16.97251102166758,7.247240828156326,0.11382113821138211,13184.806428049671,23780059.5734841,-1.1777076193550844
"House For Sale In Imadol, Lalitpur","Nayabasti, Imadol, Lalitpur",Lalitpur,15000000,4,3,3.0,0,South,,998,0-2-2-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Sq. Feet,8 months ago,[],Sale,855.625,,17531.044558071586,Imadol,13.0,,2.0,1,0,16.52356082573315,6.753000249905988,0.050522648083623695,16278.8270896379,16094651.86236884,-6.801339176079127
"House For Sale In Imadol, Lalitpur","Krishna Temple, Imadol, Lalitpur",Lalitpur,19000000,4,3,3.0,0,South East,,587,0-3-0-3 Aana,10 Feet / Gravelled,10 Feet ,Gravelled,N/A Sq. Feet,8 months ago,[],Sale,1090.921875,,17416.462567495953,Imadol,10.0,,2.0,1,0,16.759949589762293,6.995694610705232,0.050522648083623695,16278.8270896379,17864705.964668285,6.354955058185842
"House For Sale In Imadol, Lalitpur","Nayabasti, Imadol, Lalitpur",Lalitpur,15000000,4,3,3.0,0,South,,1K,0-2-2-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Aana,8 months ago,[],Sale,855.625,,17531.044558071586,Imadol,13.0,,2.0,1,0,16.52356082573315,6.753000249905988,0.050522648083623695,16278.8270896379,16094651.86236884,-6.801339176079127
"Business For Sale In Basantapur, Kathmandu","Basantapur Durbar Square, Basantapur, Kathmandu",Kathmandu,1700000,0,0,0.0,0,South East,,1.9K,200 Sq. Feet,30 Feet / Blacktopped,30 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,200.0,,8500.0,Basantapur,30.0,,2.0,1,0,14.346139397261565,5.303304908059076,0.0011614401858304297,4523.922571219869,1642889.9283377645,3.476195859330521
"House For Sale In Imadol, Lalitpur","Imadol Swimming Pool, Imadol, Lalitpur",Lalitpur,23500000,4,3,3.0,0,South,,300,0-3-3-0 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,N/A Sq. Feet,8 months ago,"['Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Tank', 'Parking']",Sale,1283.4375,,18310.202093985878,Imadol,20.0,,2.0,1,6,16.97251102166758,7.158076158301139,0.050522648083623695,16278.8270896379,20588741.30454768,14.14005184867361
"House For Sale In Imadol, Lalitpur","Nayabasti, Imadol, Lalitpur",Lalitpur,18000000,5,4,3.0,0,North West,,4.1K,3 Aana,11 Feet / Gravelled,11 Feet ,Gravelled,N/A Sq. Feet,8 months ago,"['Balcony', 'Modular Kitchen', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Parking']",Sale,1026.75,,17531.044558071586,Imadol,11.0,,2.0,1,7,16.705882371415992,6.935127225777988,0.050522648083623695,16278.8270896379,18308083.449484084,-1.6827728054340143
"House For Sale In Imadol, Lalitpur","Korean Church, Imadol, Lalitpur",Lalitpur,18500000,3,3,3.0,2,South,2076.0,2K,0-3-1-0 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,N/A Aana,8 months ago,"['Balcony', 'Modular Kitchen', 'TV Cable', 'Wifi', 'Drainage', 'Water Tank', 'Water Well', 'Internet', 'Parking']",Sale,1112.3125,,16632.01663201663,Imadol,13.0,2019.0,1.0,0,9,16.733281344102608,7.015095084552704,0.050522648083623695,16278.8270896379,18701602.259066753,-1.0779945818226029
"House For Sale In Itahari, Sunsari","Itahari, Itahari, Sunsari",Sunsari,15000000,0,0,0.0,0,North,,312,9 Dhur,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,1640.25,,9144.947416552355,Itahari,20.0,,2.0,1,0,16.52356082573315,7.403213425617006,0.0023228803716608595,3017.8326474622772,3647972.7801834974,311.1872786300089
"House For Sale In Tokha, Kathmandu","Panchetar, Tokha, Kathmandu",Kathmandu,24500000,7,3,3.0,0,South East,,301,0-4-2-0 Aana,10 Feet / Gravelled,10 Feet ,Gravelled,N/A Sq. Feet,8 months ago,[],Sale,1540.125,,15907.799691583476,Tokha,10.0,,2.0,1,0,17.01418371633128,7.340267948188717,0.020905923344947737,15806.346887427968,24644963.769681923,-0.5882084917497692
"House For Sale In Baneshwor, Kathmandu","Buddhanagar, Baneshwor, Kathmandu",Kathmandu,33000000,0,0,3.0,3,South,,4.3K,0-4-2-0 Aana,8 Feet / Gravelled,8 Feet ,Gravelled,N/A Sq. Feet,8 months ago,[],Sale,1540.125,,21426.832237643048,Baneshwor,8.0,,2.0,1,0,17.312018149733785,7.340267948188717,0.009291521486643438,6726.190476190476,27196629.691213414,21.338564280490672
"6 Aana Land Sale At Minbhawan : Land For Sale In Minbhawan, Kathmandu","Aloknagar, Minbhawan, Kathmandu",Kathmandu,6500000,0,0,0.0,0,South East,,268,0-6-0-0 Aana,20 Feet,20 Feet,Unknown,N/A Aana,8 months ago,[],Sale,2053.5,,3165.327489651814,Minbhawan,20.0,,2.0,1,0,15.687312888712007,7.627787788323465,0.0011614401858304297,3481.8602386169955,5004457.178590486,29.884216570132317
"Shankhamul 12 Aana Land Sale : Land For Sale In Baneshwor, Kathmandu","Shankhamul, Baneshwor, Kathmandu",Kathmandu,6500000,0,0,0.0,0,East,,324,0-12-0-0 Aana,20 Feet,20 Feet,Unknown,N/A Aana,8 months ago,[],Sale,4107.0,,1582.663744825907,Baneshwor,20.0,,2.0,1,0,15.687312888712007,8.32069157104845,0.009291521486643438,6726.190476190476,6252549.116370119,3.957599996807974
"12 Aana Land Dhobighat : Land For Sale In Dhobighat, Lalitpur","Thadodhunga, Dhobighat, Lalitpur",Lalitpur,6500000,0,0,0.0,0,North,,312,0-12-0-0 Aana,20 Feet,20 Feet,Unknown,N/A Aana,8 months ago,[],Sale,4107.0,,1582.663744825907,Dhobighat,20.0,,2.0,1,0,15.687312888712007,8.32069157104845,0.004645760743321719,12685.252820387956,5904835.519914799,10.079272793931917
"Land For Sale In Sanepa, Lalitpur","Sanepa, Sanepa, Lalitpur",Lalitpur,5500000,0,0,0.0,0,South East,,248,1-0-0-0 Aana,13 Feet,13 Feet,Unknown,N/A Aana,8 months ago,[],Sale,5476.0,,1004.3827611395179,Sanepa,13.0,,2.0,1,0,15.520258832020865,8.608312784783722,0.009872241579558653,3756.652405301054,4821664.424659517,14.068494104883381
"House For Sale In Damak, Jhapa","Damak, Damak, Jhapa",Jhapa,19000000,0,0,2.0,0,East,,300,21 Dhur,15 Feet / Gravelled,15 Feet ,Gravelled,N/A Dhur,8 months ago,[],Sale,3827.25,,4964.400026128421,Damak,15.0,,2.0,1,0,16.759949589762293,8.250163058695318,0.0029036004645760743,502.9721079103795,10610237.071096804,79.0723418589546
"48lak House Cheap : House For Sale In Sanepa, Lalitpur","sanepa, Sanepa, Lalitpur",Lalitpur,4800000,2,1,1.0,1,West,2018.0,859,3 Aana,13 Feet / Gravelled,13 Feet ,Gravelled,540 Sq. Feet,8 months ago,"['Garden', 'Modular Kitchen', 'Wifi', 'Water Tank', 'Water Well', 'Water Supply', 'Electricity Backup', 'Internet', 'Kids Playground']",Sale,1026.75,540.0,4674.945215485756,Sanepa,13.0,2018.0,2.0,0,9,15.38412668421143,6.935127225777988,0.009872241579558653,3756.652405301054,6555068.643909103,-26.774222197350955
"Business For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",Kathmandu,900000,0,0,0.0,0,East,,207,400 Sq. Feet,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,400.0,,2250.0,Hattigauda,15.0,,2.0,1,0,13.710151153416941,5.993961427306569,0.022067363530778164,14609.203798392988,1001216.3703259263,-10.109340330999316
"House For Sale In Changunarayan, Bhaktapur","Jhaukhel, Changunarayan, Bhaktapur",Bhaktapur,21500000,0,0,3.5,0,West,,165,7 Aana,15 Feet / Gravelled,15 Feet ,Gravelled,N/A Sq. Feet,8 months ago,[],Sale,2395.75,,8974.225190441406,Changunarayan,15.0,,2.0,1,0,16.88356353960952,7.781868931957106,0.003484320557491289,774.2878013148284,13845701.692969453,55.28284861804609
"House For Sale In Dhapakhel, Lalitpur","Dhapakhel, Dhapakhel, Lalitpur",Lalitpur,26000000,0,0,0.0,0,South,,205,0-4-5-0 Aana,12 Feet / Blacktopped,12 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,1796.8125,,14470.068524122578,Dhapakhel,12.0,,2.0,1,0,17.073607134447293,7.494325927057613,0.005807200929152149,14214.98718796016,4809036.124994468,440.6488810692789
"House For Sale In Pokhara, Pokhara","Pokhara, Pokhara, Pokhara",Pokhara,26000000,13,0,0.0,0,East,,7.4K,16*34 Haat,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Haat,8 months ago,[],Sale,1224.0,,21241.830065359478,Pokhara,20.0,,2.0,1,0,17.073607134447293,7.110696122978827,0.011033681765389082,3638.0896618566194,17246690.88471863,50.75355715360567
"Land For Sale In Tikathali, Lalitpur","Tikathali, Tikathali, Lalitpur",Lalitpur,2300000,0,0,0.0,0,South,,370,0-3-1-0 Aana,13 Feet / Soil Stabilized,13 Feet ,Soil Stabilized,N/A Sq. Feet,8 months ago,[],Sale,1112.3125,,2067.764229926392,Tikathali,13.0,,2.0,1,0,14.648420115681892,7.015095084552704,0.011033681765389082,11687.36303871439,2146478.008468198,7.15227414052849
"House For Sale In Damak, Jhapa","Damak, Damak, Jhapa",Jhapa,20000000,4,1,2.0,3,South,,773,10 Aana,20 Feet / Blacktopped,20 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,3422.5,,5843.681519357195,Damak,20.0,,2.0,1,0,16.811242881518265,8.138418698561118,0.0029036004645760743,502.9721079103795,20132601.628919903,-0.658641299142505
"Modern House For Sale At Budhanilkantha : House For Sale In Budhanilkantha, Kathmandu","Taulung road, Budhanilkantha, Kathmandu",Kathmandu,51000000,5,5,2.0,0,East,2011.0,240,14 Aana,14 Feet / Blacktopped,14 Feet ,Blacktopped,N/A Aana,8 months ago,"['Lawn', 'Balcony', 'Fencing', 'Garden', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Water Tank', 'Parking', 'Store Room', 'Garage']",Sale,4791.5,,10643.84848168632,Budhanilkantha,14.0,2011.0,9.0,0,13,17.747336210296442,8.4748074749198,0.11382113821138211,13184.806428049671,58474076.6705188,-12.781863513010455
"House On Sale At Nakkhu : House For Sale In Nakkhu, Lalitpur","Nakkhu, Nakkhu, Lalitpur",Lalitpur,26500000,4,4,2.0,1,East,2075.0,227,0-4-0-0 Aana,16 Feet / Gravelled,16 Feet ,Gravelled,820 Sq. Feet,8 months ago,"['Garage', 'Drainage', 'TV Cable', 'Balcony', 'Store Room', 'Water Well', 'Frontyard', 'Parking', 'Internet', 'Water Tank', 'Garden', 'Modular Kitchen']",Sale,1369.0,820.0,19357.19503287071,Nakkhu,16.0,2018.0,2.0,0,12,17.0926553286923,7.222566018822171,0.0023228803716608595,18861.525618282376,25111320.10458934,5.5300951508195135
"2.5 Stories Beautiful House In Dhobhighat : House For Sale In Dhobighat, Lalitpur","Dhobighat, Dhobighat, Lalitpur",Lalitpur,29500000,5,3,0.0,4,East,,315,4 Aana,0 Feet,0 Feet,Unknown,N/A Aana,8 months ago,"['Balcony', 'Fencing', 'Garden', 'TV Cable', 'Wifi', 'Water Supply', 'Water Tank', 'Water Well', 'Internet', 'Kids Playground']",Sale,1369.0,,21548.575602629655,Dhobighat,0.0,,2.0,1,10,17.19990085520835,7.222566018822171,0.004645760743321719,12685.252820387956,25984850.36917407,13.52768856039273
"Residential Land : Land For Sale In Hetauda, Makwanpur","Gauritaar, Hetauda, Makwanpur",Makwanpur,200000,0,0,0.0,0,East,,295,14 Dhur,8 Meter / Blacktopped,8 Meter ,Blacktopped,N/A Dhur,8 months ago,[],Sale,2551.5,,78.38526357044876,Hetauda,26.24672,,2.0,1,0,12.206077645517674,7.84482855003882,0.004645760743321719,301.7832647462277,399239.04421870783,-49.90469922815524
"Commercial Land On Sale At Deep, Pokhara. : Land For Sale In Birendra Chowk, Pokhara","Tallo Deep, Birendra Chowk, Pokhara",Pokhara,15000000,0,0,0.0,0,South West,,220,1-5-0-0 Aana,30 Feet / Blacktopped,30 Feet ,Blacktopped,N/A Aana,8 months ago,[],Sale,7187.25,,2087.029114056141,Birendra Chowk,30.0,,2.0,1,0,16.52356082573315,8.880203027487838,0.0005807200929152149,2087.029114056141,8597820.448255034,74.46281985388886
"Residential Land In Hetauda, Karra : Land For Sale In Hetauda, Makwanpur","Karra, Hetauda, Makwanpur",Makwanpur,650000,0,0,0.0,0,East,,226,10 Dhur,8 Meter / Paved,8 Meter ,Paved,N/A Dhur,8 months ago,[],Sale,1822.5,,356.65294924554183,Hetauda,26.24672,,2.0,1,0,13.384729180332174,7.508513010248735,0.004645760743321719,301.7832647462277,610307.515509497,6.503686007760676
"Residential Land In Swayambhu : Land For Sale In Swayambhu, Kathmandu","Swayambhu, Swayambhu, Kathmandu",Kathmandu,1600000,0,0,0.0,0,East,,599,0-3-0-0 Aana,12 Feet / Gravelled,12 Feet ,Gravelled,N/A Aana,8 months ago,[],Sale,1026.75,,1558.3150718285854,Swayambhu,12.0,,2.0,1,0,14.285514812209815,6.935127225777988,0.011033681765389082,13333.333333333334,4297354.022829954,-62.767787073164016
"4 Aana, Mulpani, Residential Land, South Facing : Land For Sale In Mulpani, Kathmandu","Near Mulpani Chaur, Mulpani, Kathmandu",Kathmandu,1600000,0,0,0.0,0,South,,309,4 Aana,10 Feet / Gravelled,10 Feet ,Gravelled,N/A Aana,8 months ago,[],Sale,1369.0,,1168.736303871439,Mulpani,10.0,,2.0,1,0,14.285514812209815,7.222566018822171,0.007549361207897794,1623.2448664881097,2002719.2079709233,-20.108620637784895
"Sale 6 Katha (120 Dhur) Land Near Bhairahawa Airport : Land For Sale In Bhairahawa, Rupandehi","Lumbini, Bhairahawa, Rupandehi",Rupandehi,1200000,0,0,0.0,0,East,,634,0-6-0 Kattha,12 Feet / Gravelled,12 Feet ,Gravelled,N/A Kattha,8 months ago,[],Sale,21870.0,,54.869684499314126,Bhairahawa,12.0,,2.0,1,0,13.997832948091215,9.992916837362552,0.0005807200929152149,54.869684499314126,891370.8480164539,34.62410204129191
"House For Sale In Budhanilkantha, Kathmandu","RudreshworChowk, Budhanilkantha, Kathmandu",Kathmandu,15000000,2,3,3.0,1,West,2012.0,409,3 Aana,12 Feet / Soil Stabilized,12 Feet ,Soil Stabilized,2.6 Aana,8 months ago,"['Lawn', 'Backyard', 'Balcony', 'Garden', 'Fencing', 'Modular Kitchen', 'TV Cable', 'Drainage', 'Solar Water', 'Water Supply']",Sale,1026.75,889.85,14609.203798392988,Budhanilkantha,12.0,2012.0,8.0,0,10,16.52356082573315,6.935127225777988,0.11382113821138211,13184.806428049671,17462633.982417922,-14.102305441993462
"House For Sale InKhusibun, Naya Bazar, Kathmandu","Nabazar Khusibun, Naya Bazar, Kathmandu",Kathmandu,40000000,3,4,3.0,1,East,2075.0,267,0-3-0-0 Aana,20 Feet,20 Feet,Unknown,N/A Aana,8 months ago,[],Sale,1026.75,,38957.876795714634,Naya Bazar,20.0,2018.0,2.0,0,0,17.50439003707821,6.935127225777988,0.005807200929152149,9203.798392987583,32422585.2203564,23.37079146571615
"House On Sale @ Very Low Price : House For Sale In Mulpani, Kathmandu","Dumakhal, Mulpani, Kathmandu",Kathmandu,17500000,6,2,3.0,1,East,2007.0,433,11 Aana,20 Feet / Gravelled,20 Feet ,Gravelled,4 Aana,8 months ago,"['Balcony', 'Backyard', 'TV Cable', 'Water Supply', 'Solar Water', 'Water Well']",Sale,3764.75,1369.0,4648.383026761405,Mulpani,20.0,2007.0,13.0,0,6,16.677711496036597,8.233702323582925,0.007549361207897794,1623.2448664881097,21267225.58839217,-17.71376135892569
"Budhanilkantha Hattigauda 20 Ana Bungalow : House For Sale In Hattigauda, Kathmandu","Hattigauda, Hattigauda, Kathmandu",Kathmandu,90000000,6,6,3.0,4,East,2069.0,812,20 Aana,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Aana,8 months ago,"['Garage', 'Balcony', 'Lawn', 'Backyard', 'Frontyard', 'Garden', 'TV Cable', 'Drainage', 'Water Supply', 'Solar Water', 'Modular Kitchen', 'Washing Machine', 'Microwave', 'Wifi']",Sale,6845.0,,13148.283418553689,Hattigauda,15.0,2012.0,8.0,0,14,18.31532023940565,8.831419819090131,0.022067363530778164,14609.203798392988,94417078.75909057,-4.678262468129255
"House For Sale In Manamaiju, Kathmandu","BASUKI NAG TOLE, Manamaiju, Kathmandu",Kathmandu,13500000,4,3,3.0,0,East,2075.0,388,2-2 Aana,10 Feet / Blacktopped,10 Feet ,Blacktopped,2-1 Aana,8 months ago,[],Sale,855.625,770.0625,15777.940102264427,Manamaiju,10.0,2018.0,2.0,0,0,16.41820031748273,6.753000249905988,0.005807200929152149,14828.341855368883,14933544.60057016,-9.59949321419262
"Business For Sale In Madhyapur Thimi, Bhaktapur","Muktinath Bank Building 1st floor, Madhyapur Thimi, Bhaktapur",Bhaktapur,2000000,0,0,0.0,0,North,,213,900 Sq. Feet,15 Feet / Blacktopped,15 Feet ,Blacktopped,N/A Sq. Feet,8 months ago,[],Sale,900.0,,2222.222222222222,Madhyapur Thimi,15.0,,2.0,1,0,14.508658238524095,6.803505257608338,0.004645760743321719,2027.7777777777778,2604245.2679868704,-23.2023179772911
